"resultados_df.PloKg_Ha","resultados_df.mg_ha","total_mean_mg_ha","total_sd_mgha","CV"
142920.347464531,71.4601737322656,71.24,1.32,1.86
141862.195894078,70.9310979470391,71.24,1.32,1.86
144669.878798645,72.3349393993225,71.24,1.32,1.86
140666.915006691,70.3334575033455,71.24,1.32,1.86
145499.29066296,72.7496453314802,71.24,1.32,1.86
139266.183794159,69.6330918970796,71.24,1.32,1.86
143826.798594738,71.9133992973688,71.24,1.32,1.86
141419.739184309,70.7098695921546,71.24,1.32,1.86
143174.801330954,71.5874006654769,71.24,1.32,1.86
145519.386430336,72.7596932151678,71.24,1.32,1.86
142495.676893141,71.2478384465704,71.24,1.32,1.86
145311.425709395,72.6557128546977,71.24,1.32,1.86
145315.999603227,72.6579998016133,71.24,1.32,1.86
140589.293384434,70.2946466922168,71.24,1.32,1.86
138951.056188321,69.4755280941604,71.24,1.32,1.86
144926.075294164,72.4630376470819,71.24,1.32,1.86
140669.006400834,70.334503200417,71.24,1.32,1.86
143496.315282135,71.7481576410674,71.24,1.32,1.86
138189.803705288,69.0949018526439,71.24,1.32,1.86
141289.392045899,70.6446960229496,71.24,1.32,1.86
145208.715604285,72.6043578021424,71.24,1.32,1.86
140387.350829303,70.1936754146517,71.24,1.32,1.86
146311.731401934,73.1558657009671,71.24,1.32,1.86
141435.764744586,70.7178823722928,71.24,1.32,1.86
136084.916868908,68.0424584344538,71.24,1.32,1.86
140017.606493822,70.008803246911,71.24,1.32,1.86
142717.617001246,71.3588085006229,71.24,1.32,1.86
140721.101654529,70.3605508272646,71.24,1.32,1.86
146708.655687467,73.3543278437333,71.24,1.32,1.86
145111.386342448,72.555693171224,71.24,1.32,1.86
143554.679161555,71.7773395807774,71.24,1.32,1.86
141914.541112752,70.9572705563761,71.24,1.32,1.86
136098.584067935,68.0492920339676,71.24,1.32,1.86
147424.015097785,73.7120075488925,71.24,1.32,1.86
146216.883846055,73.1084419230277,71.24,1.32,1.86
142935.74569715,71.4678728485751,71.24,1.32,1.86
143381.813815643,71.6909069078214,71.24,1.32,1.86
148070.325881216,74.0351629406082,71.24,1.32,1.86
144565.713987229,72.2828569936143,71.24,1.32,1.86
147602.029893594,73.8010149467969,71.24,1.32,1.86
141815.908624768,70.9079543123839,71.24,1.32,1.86
141966.664482503,70.9833322412516,71.24,1.32,1.86
143702.39966126,71.8511998306301,71.24,1.32,1.86
144327.581308482,72.1637906542409,71.24,1.32,1.86
144012.555203871,72.0062776019354,71.24,1.32,1.86
141472.620284512,70.7363101422562,71.24,1.32,1.86
144238.879722374,72.1194398611872,71.24,1.32,1.86
140290.172339309,70.1450861696544,71.24,1.32,1.86
142878.953623629,71.4394768118145,71.24,1.32,1.86
145992.567892934,72.996283946467,71.24,1.32,1.86
141552.01533815,70.7760076690749,71.24,1.32,1.86
141684.564737097,70.8422823685486,71.24,1.32,1.86
142217.746245833,71.1088731229163,71.24,1.32,1.86
138462.063046848,69.2310315234242,71.24,1.32,1.86
137781.078466024,68.890539233012,71.24,1.32,1.86
143947.261585911,71.9736307929553,71.24,1.32,1.86
144222.40941812,72.11120470906,71.24,1.32,1.86
138352.39998947,69.1761999947348,71.24,1.32,1.86
147681.301265674,73.840650632837,71.24,1.32,1.86
143316.123096064,71.6580615480318,71.24,1.32,1.86
146484.005968,73.2420029840001,71.24,1.32,1.86
142056.160655688,71.0280803278441,71.24,1.32,1.86
143793.096547724,71.896548273862,71.24,1.32,1.86
138960.968205346,69.480484102673,71.24,1.32,1.86
141907.653282504,70.9538266412522,71.24,1.32,1.86
143597.595453547,71.7987977267735,71.24,1.32,1.86
142340.545899497,71.1702729497487,71.24,1.32,1.86
145808.567075108,72.9042835375538,71.24,1.32,1.86
142443.529176721,71.2217645883607,71.24,1.32,1.86
141624.108973016,70.8120544865081,71.24,1.32,1.86
139295.549877008,69.6477749385039,71.24,1.32,1.86
144514.692786981,72.2573463934905,71.24,1.32,1.86
138832.703353963,69.4163516769815,71.24,1.32,1.86
143095.137719005,71.5475688595023,71.24,1.32,1.86
143761.511963973,71.8807559819863,71.24,1.32,1.86
142391.628360054,71.1958141800269,71.24,1.32,1.86
141190.545933376,70.5952729666878,71.24,1.32,1.86
144830.675307772,72.415337653886,71.24,1.32,1.86
141922.49683448,70.9612484172398,71.24,1.32,1.86
143574.129826549,71.7870649132746,71.24,1.32,1.86
141875.775925332,70.9378879626661,71.24,1.32,1.86
140760.591348886,70.3802956744431,71.24,1.32,1.86
142308.129771435,71.1540648857176,71.24,1.32,1.86
147036.457319019,73.5182286595095,71.24,1.32,1.86
139013.962857439,69.5069814287193,71.24,1.32,1.86
146246.319881458,73.1231599407291,71.24,1.32,1.86
140254.005764026,70.1270028820132,71.24,1.32,1.86
137615.114649127,68.8075573245635,71.24,1.32,1.86
144253.725174713,72.1268625873566,71.24,1.32,1.86
143620.916910102,71.8104584550512,71.24,1.32,1.86
140704.315450833,70.3521577254167,71.24,1.32,1.86
146162.231946052,73.0811159730262,71.24,1.32,1.86
140352.901093647,70.1764505468235,71.24,1.32,1.86
148059.987236377,74.0299936181886,71.24,1.32,1.86
142416.605223926,71.2083026119628,71.24,1.32,1.86
139970.236222837,69.9851181114185,71.24,1.32,1.86
144014.631153902,72.0073155769509,71.24,1.32,1.86
142924.432388011,71.4622161940053,71.24,1.32,1.86
141628.581494991,70.8142907474952,71.24,1.32,1.86
142112.390762954,71.056195381477,71.24,1.32,1.86
150446.374031179,75.2231870155893,71.24,1.32,1.86
146181.754895599,73.0908774477996,71.24,1.32,1.86
143359.290570234,71.6796452851169,71.24,1.32,1.86
142835.135042116,71.4175675210579,71.24,1.32,1.86
143622.997420781,71.8114987103908,71.24,1.32,1.86
142835.427152987,71.4177135764937,71.24,1.32,1.86
141587.873258295,70.7939366291473,71.24,1.32,1.86
141479.057009459,70.7395285047296,71.24,1.32,1.86
143579.86339668,71.7899316983399,71.24,1.32,1.86
141865.672827662,70.9328364138308,71.24,1.32,1.86
146878.944299934,73.4394721499671,71.24,1.32,1.86
142873.691229865,71.4368456149325,71.24,1.32,1.86
145956.482169796,72.9782410848979,71.24,1.32,1.86
140421.542217272,70.2107711086359,71.24,1.32,1.86
145453.088329733,72.7265441648667,71.24,1.32,1.86
141612.324375829,70.8061621879146,71.24,1.32,1.86
144429.393922583,72.2146969612917,71.24,1.32,1.86
138084.710549263,69.0423552746317,71.24,1.32,1.86
140464.630337556,70.2323151687782,71.24,1.32,1.86
144180.021098609,72.0900105493043,71.24,1.32,1.86
140863.827263683,70.4319136318416,71.24,1.32,1.86
141682.091666166,70.8410458330831,71.24,1.32,1.86
143051.17755453,71.525588777265,71.24,1.32,1.86
142887.051030767,71.4435255153835,71.24,1.32,1.86
142065.722609625,71.0328613048127,71.24,1.32,1.86
140491.755512905,70.2458777564523,71.24,1.32,1.86
141339.048842449,70.6695244212244,71.24,1.32,1.86
145164.264834519,72.5821324172597,71.24,1.32,1.86
141331.706710066,70.6658533550331,71.24,1.32,1.86
141751.215133037,70.8756075665186,71.24,1.32,1.86
149099.752189719,74.5498760948593,71.24,1.32,1.86
141849.523638682,70.9247618193411,71.24,1.32,1.86
138773.929985847,69.3869649929234,71.24,1.32,1.86
143236.588326959,71.6182941634797,71.24,1.32,1.86
143708.931721109,71.8544658605546,71.24,1.32,1.86
140377.346226087,70.1886731130436,71.24,1.32,1.86
148266.230274618,74.1331151373089,71.24,1.32,1.86
138657.632677156,69.328816338578,71.24,1.32,1.86
143984.910143215,71.9924550716074,71.24,1.32,1.86
138094.380914549,69.0471904572747,71.24,1.32,1.86
141658.388918313,70.8291944591564,71.24,1.32,1.86
140707.620336949,70.3538101684747,71.24,1.32,1.86
141239.113863101,70.6195569315504,71.24,1.32,1.86
139792.600424027,69.8963002120137,71.24,1.32,1.86
141766.654286813,70.8833271434063,71.24,1.32,1.86
140526.869083025,70.2634345415125,71.24,1.32,1.86
142025.878162604,71.0129390813021,71.24,1.32,1.86
137905.129918883,68.9525649594413,71.24,1.32,1.86
141039.155299828,70.5195776499138,71.24,1.32,1.86
139394.423875852,69.6972119379261,71.24,1.32,1.86
139878.949085197,69.9394745425987,71.24,1.32,1.86
140960.860017179,70.4804300085895,71.24,1.32,1.86
147247.536750228,73.623768375114,71.24,1.32,1.86
143806.071722322,71.903035861161,71.24,1.32,1.86
140357.626809738,70.1788134048692,71.24,1.32,1.86
143035.608977001,71.5178044885004,71.24,1.32,1.86
141929.338489625,70.9646692448124,71.24,1.32,1.86
141217.571876461,70.6087859382305,71.24,1.32,1.86
141443.459151883,70.7217295759413,71.24,1.32,1.86
136693.001463451,68.3465007317255,71.24,1.32,1.86
145620.47127613,72.8102356380648,71.24,1.32,1.86
139930.537576186,69.9652687880932,71.24,1.32,1.86
148139.391305638,74.069695652819,71.24,1.32,1.86
146014.504607414,73.007252303707,71.24,1.32,1.86
143057.651686668,71.5288258433338,71.24,1.32,1.86
146332.77256828,73.16638628414,71.24,1.32,1.86
146580.53004683,73.2902650234148,71.24,1.32,1.86
142597.126614443,71.2985633072217,71.24,1.32,1.86
138989.516335081,69.4947581675407,71.24,1.32,1.86
143279.035376686,71.6395176883432,71.24,1.32,1.86
147543.781090956,73.771890545478,71.24,1.32,1.86
141058.115653082,70.5290578265412,71.24,1.32,1.86
140560.538052191,70.2802690260957,71.24,1.32,1.86
144493.600480483,72.2468002402415,71.24,1.32,1.86
146298.664237782,73.149332118891,71.24,1.32,1.86
144049.993384061,72.0249966920303,71.24,1.32,1.86
140701.12400839,70.3505620041952,71.24,1.32,1.86
141461.075915259,70.7305379576297,71.24,1.32,1.86
144962.839171951,72.4814195859756,71.24,1.32,1.86
139470.07263173,69.7350363158651,71.24,1.32,1.86
143530.49513567,71.7652475678348,71.24,1.32,1.86
139436.92704355,69.7184635217752,71.24,1.32,1.86
144511.742676808,72.2558713384042,71.24,1.32,1.86
146969.348522812,73.4846742614062,71.24,1.32,1.86
139460.771575391,69.7303857876955,71.24,1.32,1.86
140381.743839454,70.1908719197268,71.24,1.32,1.86
144991.853942161,72.4959269710804,71.24,1.32,1.86
145869.267493551,72.9346337467754,71.24,1.32,1.86
137518.60687405,68.7593034370249,71.24,1.32,1.86
141805.237178314,70.9026185891568,71.24,1.32,1.86
144314.628608897,72.1573143044484,71.24,1.32,1.86
140900.922638044,70.4504613190219,71.24,1.32,1.86
138884.635900991,69.4423179504956,71.24,1.32,1.86
144834.396860543,72.4171984302718,71.24,1.32,1.86
142860.681681857,71.4303408409286,71.24,1.32,1.86
139299.79837955,69.6498991897748,71.24,1.32,1.86
141723.098859596,70.8615494297978,71.24,1.32,1.86
145174.520731611,72.5872603658057,71.24,1.32,1.86
143486.510727455,71.7432553637277,71.24,1.32,1.86
140222.321887765,70.1111609438825,71.24,1.32,1.86
138535.07305953,69.2675365297652,71.24,1.32,1.86
140650.027973777,70.3250139868887,71.24,1.32,1.86
144342.29200871,72.171146004355,71.24,1.32,1.86
139360.265126973,69.6801325634864,71.24,1.32,1.86
142179.375074178,71.0896875370891,71.24,1.32,1.86
142329.433515507,71.1647167577535,71.24,1.32,1.86
146922.090084786,73.4610450423928,71.24,1.32,1.86
142852.190501227,71.4260952506136,71.24,1.32,1.86
143410.822276063,71.7054111380316,71.24,1.32,1.86
136788.607097745,68.3943035488724,71.24,1.32,1.86
147466.840237051,73.7334201185255,71.24,1.32,1.86
137986.088958824,68.993044479412,71.24,1.32,1.86
145024.543376534,72.5122716882669,71.24,1.32,1.86
137586.510364132,68.793255182066,71.24,1.32,1.86
140350.875019546,70.175437509773,71.24,1.32,1.86
139976.597193435,69.9882985967174,71.24,1.32,1.86
146480.251335929,73.2401256679643,71.24,1.32,1.86
141886.530865861,70.9432654329306,71.24,1.32,1.86
140938.996678512,70.4694983392562,71.24,1.32,1.86
141289.520521595,70.6447602607977,71.24,1.32,1.86
141864.117001653,70.9320585008265,71.24,1.32,1.86
140470.036122102,70.2350180610509,71.24,1.32,1.86
143598.326263595,71.7991631317975,71.24,1.32,1.86
143464.883864736,71.7324419323682,71.24,1.32,1.86
144010.74947935,72.0053747396749,71.24,1.32,1.86
141765.480151235,70.8827400756175,71.24,1.32,1.86
141026.01483108,70.5130074155401,71.24,1.32,1.86
141384.737616528,70.6923688082641,71.24,1.32,1.86
140651.991043901,70.3259955219504,71.24,1.32,1.86
145035.758835775,72.5178794178876,71.24,1.32,1.86
139702.975953435,69.8514879767175,71.24,1.32,1.86
144937.82498533,72.468912492665,71.24,1.32,1.86
145094.976247035,72.5474881235176,71.24,1.32,1.86
138621.616653028,69.3108083265142,71.24,1.32,1.86
143453.835048338,71.7269175241691,71.24,1.32,1.86
145798.07710676,72.8990385533799,71.24,1.32,1.86
140638.401000624,70.3192005003121,71.24,1.32,1.86
140579.152572135,70.2895762860673,71.24,1.32,1.86
146917.423244028,73.458711622014,71.24,1.32,1.86
143580.791676322,71.7903958381612,71.24,1.32,1.86
143189.631668124,71.5948158340619,71.24,1.32,1.86
143749.219570749,71.8746097853743,71.24,1.32,1.86
142935.199133959,71.4675995669795,71.24,1.32,1.86
138425.361792035,69.2126808960174,71.24,1.32,1.86
137913.807672245,68.9569038361226,71.24,1.32,1.86
145882.63327727,72.9413166386351,71.24,1.32,1.86
142802.648147609,71.4013240738047,71.24,1.32,1.86
144965.777375236,72.4828886876179,71.24,1.32,1.86
138868.474822288,69.4342374111438,71.24,1.32,1.86
144322.711600249,72.1613558001245,71.24,1.32,1.86
139449.597532601,69.7247987663005,71.24,1.32,1.86
139541.225735846,69.7706128679232,71.24,1.32,1.86
142607.33649363,71.3036682468152,71.24,1.32,1.86
140979.136933241,70.4895684666205,71.24,1.32,1.86
141410.143335603,70.7050716678017,71.24,1.32,1.86
143056.590620299,71.5282953101494,71.24,1.32,1.86
142155.985997195,71.0779929985976,71.24,1.32,1.86
143402.429268593,71.7012146342967,71.24,1.32,1.86
141183.632345568,70.5918161727841,71.24,1.32,1.86
146745.303838146,73.3726519190729,71.24,1.32,1.86
138489.427915811,69.2447139579053,71.24,1.32,1.86
140759.587947101,70.3797939735503,71.24,1.32,1.86
143374.32205812,71.68716102906,71.24,1.32,1.86
139571.940543416,69.785970271708,71.24,1.32,1.86
141569.831777511,70.7849158887557,71.24,1.32,1.86
139062.967173804,69.5314835869019,71.24,1.32,1.86
141364.144278569,70.6820721392846,71.24,1.32,1.86
143580.640763113,71.7903203815563,71.24,1.32,1.86
145230.771399294,72.6153856996472,71.24,1.32,1.86
142087.225288536,71.0436126442681,71.24,1.32,1.86
142025.351215705,71.0126756078523,71.24,1.32,1.86
143626.065357056,71.8130326785279,71.24,1.32,1.86
145109.960673343,72.5549803366716,71.24,1.32,1.86
143395.771453273,71.6978857266366,71.24,1.32,1.86
141302.890574452,70.6514452872258,71.24,1.32,1.86
142591.333334075,71.2956666670377,71.24,1.32,1.86
141422.815113657,70.7114075568287,71.24,1.32,1.86
139169.30384616,69.5846519230802,71.24,1.32,1.86
142777.612454406,71.3888062272031,71.24,1.32,1.86
143350.299380465,71.6751496902325,71.24,1.32,1.86
147038.797595602,73.5193987978012,71.24,1.32,1.86
145839.970329017,72.9199851645086,71.24,1.32,1.86
140413.627733686,70.2068138668431,71.24,1.32,1.86
143606.519607002,71.8032598035009,71.24,1.32,1.86
139888.124540253,69.9440622701263,71.24,1.32,1.86
138467.074628718,69.233537314359,71.24,1.32,1.86
140287.216924574,70.143608462287,71.24,1.32,1.86
141687.480731976,70.8437403659879,71.24,1.32,1.86
146085.341240632,73.0426706203162,71.24,1.32,1.86
139281.532166089,69.6407660830447,71.24,1.32,1.86
142518.100120966,71.2590500604832,71.24,1.32,1.86
142526.562367433,71.2632811837163,71.24,1.32,1.86
142072.9895422,71.0364947711002,71.24,1.32,1.86
139925.362577049,69.9626812885246,71.24,1.32,1.86
147778.438564653,73.8892192823266,71.24,1.32,1.86
141520.238178879,70.7601190894395,71.24,1.32,1.86
145337.313851657,72.6686569258287,71.24,1.32,1.86
140111.505318064,70.055752659032,71.24,1.32,1.86
142735.625680794,71.3678128403968,71.24,1.32,1.86
146972.046946742,73.4860234733712,71.24,1.32,1.86
141048.3476642,70.5241738320999,71.24,1.32,1.86
138267.877275855,69.1339386379273,71.24,1.32,1.86
142522.437423373,71.2612187116867,71.24,1.32,1.86
140427.000565917,70.2135002829587,71.24,1.32,1.86
143217.77778876,71.6088888943798,71.24,1.32,1.86
147779.447657306,73.8897238286529,71.24,1.32,1.86
149424.340224425,74.7121701122126,71.24,1.32,1.86
137539.097116811,68.7695485584056,71.24,1.32,1.86
142675.746685684,71.337873342842,71.24,1.32,1.86
141834.222979374,70.9171114896872,71.24,1.32,1.86
141944.287311387,70.9721436556935,71.24,1.32,1.86
142416.898527562,71.2084492637811,71.24,1.32,1.86
141114.362838156,70.557181419078,71.24,1.32,1.86
142927.405262472,71.4637026312361,71.24,1.32,1.86
138604.827705153,69.3024138525763,71.24,1.32,1.86
138535.790853406,69.2678954267028,71.24,1.32,1.86
145127.759298705,72.5638796493525,71.24,1.32,1.86
143231.527144563,71.6157635722814,71.24,1.32,1.86
142922.561283433,71.4612806417163,71.24,1.32,1.86
138907.195479695,69.4535977398475,71.24,1.32,1.86
142995.618569778,71.4978092848889,71.24,1.32,1.86
138500.834207526,69.2504171037628,71.24,1.32,1.86
145877.631477762,72.9388157388809,71.24,1.32,1.86
146414.805014656,73.2074025073281,71.24,1.32,1.86
141882.593568768,70.9412967843838,71.24,1.32,1.86
139846.382760426,69.9231913802131,71.24,1.32,1.86
142005.668257373,71.0028341286864,71.24,1.32,1.86
140772.380835876,70.3861904179379,71.24,1.32,1.86
137440.003091299,68.7200015456497,71.24,1.32,1.86
143363.277645276,71.6816388226382,71.24,1.32,1.86
143968.606910005,71.9843034550024,71.24,1.32,1.86
147162.739572614,73.5813697863071,71.24,1.32,1.86
144506.915847621,72.2534579238105,71.24,1.32,1.86
145763.494943038,72.8817474715191,71.24,1.32,1.86
141709.791890157,70.8548959450787,71.24,1.32,1.86
141159.648078673,70.5798240393367,71.24,1.32,1.86
144890.735330322,72.4453676651609,71.24,1.32,1.86
145572.762317051,72.7863811585257,71.24,1.32,1.86
144279.147727601,72.1395738638007,71.24,1.32,1.86
141099.085342296,70.549542671148,71.24,1.32,1.86
133008.009137235,66.5040045686173,71.24,1.32,1.86
144900.903794933,72.4504518974663,71.24,1.32,1.86
142950.999337677,71.4754996688383,71.24,1.32,1.86
144595.630690354,72.2978153451771,71.24,1.32,1.86
143029.19840313,71.5145992015651,71.24,1.32,1.86
137814.344632452,68.907172316226,71.24,1.32,1.86
147453.774869666,73.726887434833,71.24,1.32,1.86
142699.885695441,71.3499428477205,71.24,1.32,1.86
139755.816357501,69.8779081787505,71.24,1.32,1.86
146941.147551652,73.4705737758262,71.24,1.32,1.86
142591.376001067,71.2956880005336,71.24,1.32,1.86
139552.257382957,69.7761286914783,71.24,1.32,1.86
143227.013888536,71.6135069442681,71.24,1.32,1.86
142708.971517301,71.3544857586503,71.24,1.32,1.86
141137.775384252,70.5688876921261,71.24,1.32,1.86
141783.512082708,70.8917560413538,71.24,1.32,1.86
141901.472671009,70.9507363355043,71.24,1.32,1.86
139805.854697651,69.9029273488255,71.24,1.32,1.86
144071.399661206,72.0356998306028,71.24,1.32,1.86
139461.743820727,69.7308719103637,71.24,1.32,1.86
145906.103304323,72.9530516521616,71.24,1.32,1.86
146100.225784905,73.0501128924527,71.24,1.32,1.86
139958.188923702,69.9790944618509,71.24,1.32,1.86
138663.800813991,69.3319004069956,71.24,1.32,1.86
140943.865938268,70.4719329691342,71.24,1.32,1.86
148974.616192139,74.4873080960697,71.24,1.32,1.86
138629.13452442,69.3145672622099,71.24,1.32,1.86
142289.964496995,71.1449822484973,71.24,1.32,1.86
145860.997130404,72.9304985652021,71.24,1.32,1.86
143407.698980341,71.7038494901704,71.24,1.32,1.86
149600.129540931,74.8000647704656,71.24,1.32,1.86
142286.985520522,71.1434927602608,71.24,1.32,1.86
146234.374443084,73.1171872215418,71.24,1.32,1.86
144183.584315825,72.0917921579125,71.24,1.32,1.86
139704.88870936,69.8524443546801,71.24,1.32,1.86
147000.430297003,73.5002151485015,71.24,1.32,1.86
147835.038683453,73.9175193417267,71.24,1.32,1.86
143782.82516481,71.891412582405,71.24,1.32,1.86
139491.517547598,69.7457587737992,71.24,1.32,1.86
141421.002033926,70.7105010169632,71.24,1.32,1.86
140161.801302359,70.0809006511793,71.24,1.32,1.86
140100.306299829,70.0501531499143,71.24,1.32,1.86
145084.605556013,72.5423027780066,71.24,1.32,1.86
138259.557672767,69.1297788363833,71.24,1.32,1.86
146975.512779013,73.4877563895064,71.24,1.32,1.86
142291.865062682,71.1459325313411,71.24,1.32,1.86
