"PlotID","resultados_df.PloKg_Ha_1981","resultados_df.mg_ha_1981","total_mean_mg_ha_1981","total_sd_mgha_1981","CV_1981","resultados_df.PloKg_Ha_2021","resultados_df.mg_ha_2021","total_mean_mg_ha_2021","total_sd_mgha_2021","CV_2021","annual_rate","Diff"
9750,144078.853517991,72.0394267589953,71.24,1.32,1.86,190060.885606763,95.0304428033815,94,2.09,2.22,0.574775401109655,22.9910160443862
9751,137181.232596484,68.5906162982422,71.24,1.32,1.86,180255.7499827,90.1278749913498,94,2.09,2.22,0.53843146732769,21.5372586931076
9752,143217.162418808,71.6085812094042,71.24,1.32,1.86,189797.740718847,94.8988703594233,94,2.09,2.22,0.582257228750477,23.2902891500191
9753,140603.5022385,70.30175111925,71.24,1.32,1.86,185614.231903488,92.8071159517441,94,2.09,2.22,0.562634120812352,22.5053648324941
9754,140514.25594586,70.25712797293,71.24,1.32,1.86,185445.992613926,92.722996306963,94,2.09,2.22,0.561646708350825,22.465868334033
9755,143198.055892537,71.5990279462687,71.24,1.32,1.86,189694.514677002,94.847257338501,94,2.09,2.22,0.581205734805807,23.2482293922323
9756,144354.257034201,72.1771285171007,71.24,1.32,1.86,190369.620710108,95.184810355054,94,2.09,2.22,0.575192045948832,23.0076818379533
9757,139850.263875252,69.9251319376258,71.24,1.32,1.86,184065.115930559,92.0325579652793,94,2.09,2.22,0.552685650691337,22.1074260276535
9758,141747.877603231,70.8739388016155,71.24,1.32,1.86,187737.806327578,93.868903163789,94,2.09,2.22,0.574874109054338,22.9949643621735
9759,140483.924428946,70.241962214473,71.24,1.32,1.86,185556.833423808,92.7784167119042,94,2.09,2.22,0.56341136243578,22.5364544974312
9760,138894.564363963,69.4472821819815,71.24,1.32,1.86,183307.719712021,91.6538598560106,94,2.09,2.22,0.555164441850727,22.2065776740291
9761,142600.607407038,71.3003037035189,71.24,1.32,1.86,187643.536429824,93.8217682149118,94,2.09,2.22,0.563036612784822,22.5214645113929
9762,138721.658860137,69.3608294300686,71.24,1.32,1.86,182751.789534401,91.3758947672007,94,2.09,2.22,0.550376633428302,22.0150653371321
9763,144229.546539309,72.1147732696546,71.24,1.32,1.86,190246.483263525,95.1232416317624,94,2.09,2.22,0.575211709052695,23.0084683621078
9764,139885.045172315,69.9425225861574,71.24,1.32,1.86,183881.628594428,91.9408142972138,94,2.09,2.22,0.54995729277641,21.9982917110564
9765,142436.906303783,71.2184531518916,71.24,1.32,1.86,187383.792213525,93.6918961067624,94,2.09,2.22,0.56183607387177,22.4734429548708
9766,143403.87435442,71.7019371772101,71.24,1.32,1.86,188507.721917541,94.2538609587704,94,2.09,2.22,0.563798094539008,22.5519237815603
9767,141017.456481261,70.5087282406306,71.24,1.32,1.86,185061.294620462,92.5306473102312,94,2.09,2.22,0.550547976740015,22.0219190696006
9768,139113.026788919,69.5565133944593,71.24,1.32,1.86,182083.353425914,91.0416767129569,94,2.09,2.22,0.53712908296244,21.4851633184976
9769,143063.05169726,71.5315258486302,71.24,1.32,1.86,188414.437320503,94.2072186602513,94,2.09,2.22,0.566892320290528,22.6756928116211
9770,145533.730583995,72.7668652919976,71.24,1.32,1.86,192817.290129285,96.4086450646424,94,2.09,2.22,0.59104449431612,23.6417797726448
9771,143942.261233567,71.9711306167834,71.24,1.32,1.86,189556.248396331,94.7781241981657,94,2.09,2.22,0.570174839534557,22.8069935813823
9772,145385.236606143,72.6926183030717,71.24,1.32,1.86,194448.551553331,97.2242757766657,94,2.09,2.22,0.61329143683985,24.531657473594
9773,143279.668997501,71.6398344987504,71.24,1.32,1.86,189989.50866619,94.9947543330949,94,2.09,2.22,0.583872995858613,23.3549198343445
9774,143561.550193026,71.7807750965132,71.24,1.32,1.86,188385.546136441,94.1927730682203,94,2.09,2.22,0.560299949292678,22.4119979717071
9775,143200.776579714,71.6003882898572,71.24,1.32,1.86,189098.410044452,94.5492050222261,94,2.09,2.22,0.573720418309223,22.9488167323689
9776,139838.913397747,69.9194566988736,71.24,1.32,1.86,184188.045314617,92.0940226573084,94,2.09,2.22,0.55436414896087,22.1745659584348
9777,141858.342013033,70.9291710065166,71.24,1.32,1.86,188424.693327623,94.2123466638115,94,2.09,2.22,0.582079391432373,23.2831756572949
9778,137530.658683685,68.7653293418424,71.24,1.32,1.86,181104.518963792,90.5522594818962,94,2.09,2.22,0.544673253501345,21.7869301400538
9779,141097.995272569,70.5489976362847,71.24,1.32,1.86,187767.931078925,93.8839655394625,94,2.09,2.22,0.583374197579445,23.3349679031778
9780,147467.167025934,73.733583512967,71.24,1.32,1.86,194671.755300329,97.3358776501643,94,2.09,2.22,0.590057353429933,23.6022941371973
9781,141213.297588627,70.6066487943134,71.24,1.32,1.86,185273.059994443,92.6365299972214,94,2.09,2.22,0.5507470300727,22.029881202908
9782,141779.293698401,70.8896468492007,71.24,1.32,1.86,185841.848966501,92.9209244832503,94,2.09,2.22,0.55078194085124,22.0312776340496
9783,146844.328012834,73.4221640064171,71.24,1.32,1.86,195608.804018225,97.8044020091124,94,2.09,2.22,0.609555950067382,24.3822380026953
9784,142776.555692983,71.3882778464915,71.24,1.32,1.86,190717.140144891,95.3585700724453,94,2.09,2.22,0.599257305648845,23.9702922259538
9785,142039.782571768,71.019891285884,71.24,1.32,1.86,187269.74065593,93.6348703279651,94,2.09,2.22,0.565374476052028,22.6149790420811
9786,142288.431522886,71.1442157614429,71.24,1.32,1.86,187487.934675787,93.7439673378934,94,2.09,2.22,0.564993789411263,22.5997515764505
9787,141358.135451915,70.6790677259575,71.24,1.32,1.86,187283.044064284,93.641522032142,94,2.09,2.22,0.574061357654613,22.9624543061845
9788,143249.645076502,71.6248225382512,71.24,1.32,1.86,189989.412809082,94.994706404541,94,2.09,2.22,0.584247096657245,23.3698838662898
9789,140453.79490781,70.2268974539048,71.24,1.32,1.86,186355.555504911,93.1777777524557,94,2.09,2.22,0.573772007463772,22.9508802985509
9790,142678.265682151,71.3391328410755,71.24,1.32,1.86,189371.92571224,94.6859628561199,94,2.09,2.22,0.58367075037611,23.3468300150444
9791,144176.125339632,72.0880626698159,71.24,1.32,1.86,189885.085931797,94.9425429658987,94,2.09,2.22,0.57136200740207,22.8544802960828
9792,143257.548684393,71.6287743421963,71.24,1.32,1.86,188788.184850138,94.394092425069,94,2.09,2.22,0.569132952071818,22.7653180828727
9793,142969.723694631,71.4848618473155,71.24,1.32,1.86,188521.261651832,94.2606308259162,94,2.09,2.22,0.569394224465017,22.7757689786007
9794,145273.39657658,72.6366982882901,71.24,1.32,1.86,192812.505576319,96.4062527881595,94,2.09,2.22,0.594238862496735,23.7695544998694
9795,141712.014334854,70.856007167427,71.24,1.32,1.86,187410.291078074,93.705145539037,94,2.09,2.22,0.57122845929025,22.84913837161
9796,142651.967703737,71.3259838518686,71.24,1.32,1.86,188186.003651197,94.0930018255983,94,2.09,2.22,0.569175449343242,22.7670179737297
9797,142112.381058512,71.0561905292559,71.24,1.32,1.86,187478.476553497,93.7392382767484,94,2.09,2.22,0.567076193687312,22.6830477474925
9798,147000.160967162,73.5000804835812,71.24,1.32,1.86,194595.08287806,97.2975414390301,94,2.09,2.22,0.594936523886222,23.7974609554489
9799,143922.491153357,71.9612455766786,71.24,1.32,1.86,189486.258968651,94.7431294843255,94,2.09,2.22,0.569547097691172,22.7818839076469
9800,143009.290906299,71.5046454531496,71.24,1.32,1.86,189683.280494828,94.8416402474141,94,2.09,2.22,0.583424869856612,23.3369947942645
9801,138409.631124196,69.2048155620982,71.24,1.32,1.86,181961.059249993,90.9805296249965,94,2.09,2.22,0.544392851572458,21.7757140628983
9802,137963.434984748,68.9817174923742,71.24,1.32,1.86,180611.031395645,90.3055156978227,94,2.09,2.22,0.533094955136212,21.3237982054485
9803,145624.790895925,72.8123954479626,71.24,1.32,1.86,192154.908679451,96.0774543397255,94,2.09,2.22,0.581626472294073,23.2650588917629
9804,139987.011937631,69.9935059688156,71.24,1.32,1.86,184245.570050975,92.1227850254875,94,2.09,2.22,0.553231976416798,22.1292790566719
9805,140957.500105921,70.4787500529604,71.24,1.32,1.86,186143.61788808,93.07180894404,94,2.09,2.22,0.56482647227699,22.5930588910796
9806,140579.229230275,70.2896146151378,71.24,1.32,1.86,186112.650327965,93.0563251639823,94,2.09,2.22,0.569167763721113,22.7667105488445
9807,142599.752104152,71.2998760520759,71.24,1.32,1.86,189694.426768136,94.847213384068,94,2.09,2.22,0.588683433299802,23.5473373319921
9808,140264.418978237,70.1322094891186,71.24,1.32,1.86,185562.843602465,92.7814218012328,94,2.09,2.22,0.566230307802855,22.6492123121142
9809,143954.298026957,71.9771490134783,71.24,1.32,1.86,190298.6930068,95.1493465034001,94,2.09,2.22,0.579304937248045,23.1721974899218
9810,140660.368905712,70.3301844528561,71.24,1.32,1.86,184482.869344044,92.241434672022,94,2.09,2.22,0.547781255479147,21.9112502191659
9811,141523.83320173,70.7619166008651,71.24,1.32,1.86,186371.886251047,93.1859431255234,94,2.09,2.22,0.560600663116457,22.4240265246583
9812,144308.299506191,72.1541497530957,71.24,1.32,1.86,191491.579348087,95.7457896740434,94,2.09,2.22,0.589790998023693,23.5916399209477
9813,147733.598128811,73.8667990644055,71.24,1.32,1.86,197704.2210795,98.8521105397498,94,2.09,2.22,0.624632786883608,24.9853114753443
9814,146996.768876864,73.498384438432,71.24,1.32,1.86,194609.059121659,97.3045295608296,94,2.09,2.22,0.59515362805994,23.8061451223976
9815,140791.076792222,70.395538396111,71.24,1.32,1.86,186648.251528891,93.3241257644456,94,2.09,2.22,0.573214684208365,22.9285873683346
9816,147228.570561541,73.6142852807703,71.24,1.32,1.86,197354.42828292,98.67721414146,94,2.09,2.22,0.626573221517242,25.0629288606897
9817,144816.788392681,72.4083941963407,71.24,1.32,1.86,192738.55840723,96.369279203615,94,2.09,2.22,0.599022125181857,23.9608850072743
9818,145897.567395082,72.948783697541,71.24,1.32,1.86,193640.555568767,96.8202777843833,94,2.09,2.22,0.596787352171057,23.8714940868423
9819,143778.82037172,71.8894101858599,71.24,1.32,1.86,190758.365917509,95.3791829587546,94,2.09,2.22,0.587244319322367,23.4897727728947
9820,143368.242221442,71.6841211107211,71.24,1.32,1.86,188199.718608163,94.0998593040817,94,2.09,2.22,0.560393454834015,22.4157381933606
9821,146203.270315022,73.1016351575109,71.24,1.32,1.86,193148.922063832,96.5744610319158,94,2.09,2.22,0.586820646860123,23.4728258744049
9822,138982.562525318,69.4912812626591,71.24,1.32,1.86,183857.307414253,91.9286537071266,94,2.09,2.22,0.560934311111687,22.4373724444675
9823,138667.627166631,69.3338135833157,71.24,1.32,1.86,183743.966934699,91.8719834673497,94,2.09,2.22,0.56345424710085,22.538169884034
9824,144869.67286543,72.434836432715,71.24,1.32,1.86,193479.373873725,96.7396869368625,94,2.09,2.22,0.607621262603687,24.3048505041475
9825,142703.064882693,71.3515324413463,71.24,1.32,1.86,189100.474735121,94.5502373675607,94,2.09,2.22,0.57996762315536,23.1987049262144
9826,144198.159016357,72.0990795081786,71.24,1.32,1.86,189537.981709735,94.7689908548675,94,2.09,2.22,0.566747783667222,22.6699113466889
9827,147579.123785833,73.7895618929164,71.24,1.32,1.86,194906.129671893,97.4530648359464,94,2.09,2.22,0.59158757357575,23.66350294303
9828,146394.77034859,73.1973851742952,71.24,1.32,1.86,194163.578385932,97.081789192966,94,2.09,2.22,0.59711010046677,23.8844040186708
9829,137410.138331975,68.7050691659877,71.24,1.32,1.86,180653.780902281,90.3268904511403,94,2.09,2.22,0.540545532128815,21.6218212851526
9830,141696.991977156,70.848495988578,71.24,1.32,1.86,185677.772584085,92.8388862920427,94,2.09,2.22,0.549759757586618,21.9903903034647
9831,140499.161912379,70.2495809561893,71.24,1.32,1.86,186917.959452992,93.4589797264962,94,2.09,2.22,0.580234969257672,23.2093987703069
9832,145551.645544601,72.7758227723003,71.24,1.32,1.86,193950.87804307,96.9754390215348,94,2.09,2.22,0.604990406230862,24.1996162492345
9833,142513.286036094,71.2566430180469,71.24,1.32,1.86,187616.687173165,93.8083435865825,94,2.09,2.22,0.56379251421339,22.5517005685356
9834,140294.132095452,70.1470660477261,71.24,1.32,1.86,184769.668619269,92.3848343096344,94,2.09,2.22,0.555944206547707,22.2377682619083
9835,142389.010193742,71.1945050968711,71.24,1.32,1.86,187722.239962841,93.8611199814203,94,2.09,2.22,0.56666537211373,22.6666148845492
9836,136779.64676294,68.3898233814701,71.24,1.32,1.86,177925.694898343,88.9628474491715,94,2.09,2.22,0.514325601692535,20.5730240677014
9837,144873.991722577,72.4369958612885,71.24,1.32,1.86,190784.615555842,95.3923077779211,94,2.09,2.22,0.573882797915815,22.9553119166326
9838,147422.325850128,73.711162925064,71.24,1.32,1.86,196960.520732572,98.4802603662858,94,2.09,2.22,0.619227436030545,24.7690974412218
9839,147858.769725283,73.9293848626415,71.24,1.32,1.86,196579.151530366,98.289575765183,94,2.09,2.22,0.609004772563538,24.3601909025415
9840,139276.432852606,69.6382164263029,71.24,1.32,1.86,183288.381051489,91.6441905257445,94,2.09,2.22,0.55014935248604,22.0059740994416
9841,142984.190710673,71.4920953553363,71.24,1.32,1.86,189020.260868351,94.5101304341754,94,2.09,2.22,0.575450876970977,23.0180350788391
9842,140091.599288942,70.0457996444708,71.24,1.32,1.86,183976.626101366,91.9883130506832,94,2.09,2.22,0.54856283515531,21.9425134062124
9843,143118.026080924,71.559013040462,71.24,1.32,1.86,187324.759108557,93.6623795542787,94,2.09,2.22,0.552584162845417,22.1033665138167
9844,141116.457432581,70.5582287162907,71.24,1.32,1.86,184841.355418317,92.4206777091587,94,2.09,2.22,0.5465612248217,21.862448992868
9845,141622.733669502,70.8113668347508,71.24,1.32,1.86,186161.243864741,93.0806219323702,94,2.09,2.22,0.556731377440485,22.2692550976194
9846,140368.600063035,70.1843000315174,71.24,1.32,1.86,184532.551920177,92.2662759600885,94,2.09,2.22,0.552049398214278,22.0819759285711
9847,140793.631823789,70.3968159118944,71.24,1.32,1.86,184530.435893477,92.2652179467384,94,2.09,2.22,0.5467100508711,21.868402034844
9848,140809.199628852,70.4045998144262,71.24,1.32,1.86,186523.106115282,93.261553057641,94,2.09,2.22,0.57142383108037,22.8569532432148
9849,144386.868273728,72.1934341368638,71.24,1.32,1.86,190089.868238986,95.0449341194932,94,2.09,2.22,0.571287499565735,22.8514999826294
9850,143441.082485915,71.7205412429573,71.24,1.32,1.86,189815.195278119,94.9075976390595,94,2.09,2.22,0.579676409902555,23.1870563961022
9851,143153.461457065,71.5767307285325,71.24,1.32,1.86,189718.187765694,94.8590938828468,94,2.09,2.22,0.582059078857858,23.2823631543143
9852,141269.767732332,70.634883866166,71.24,1.32,1.86,188015.837329122,94.0079186645609,94,2.09,2.22,0.584325869959872,23.3730347983949
9853,140024.727659829,70.0123638299147,71.24,1.32,1.86,184023.623271532,92.0118116357662,94,2.09,2.22,0.549986195146287,21.9994478058515
9854,142244.356212404,71.1221781062019,71.24,1.32,1.86,189099.718896635,94.5498594483174,94,2.09,2.22,0.585692033552888,23.4276813421155
9855,141761.293910192,70.8806469550958,71.24,1.32,1.86,187239.950681445,93.6199753407223,94,2.09,2.22,0.568483209640663,22.7393283856265
9856,145694.796314575,72.8473981572875,71.24,1.32,1.86,193748.003657019,96.8740018285093,94,2.09,2.22,0.600665091780545,24.0266036712218
9857,144870.61767192,72.4353088359601,71.24,1.32,1.86,191382.6343962,95.6913171980998,94,2.09,2.22,0.581400209053492,23.2560083621397
9858,142831.774941208,71.4158874706041,71.24,1.32,1.86,187668.268526705,93.8341342633523,94,2.09,2.22,0.560456169818705,22.4182467927482
9859,142080.477733629,71.0402388668146,71.24,1.32,1.86,188459.996410165,94.2299982050825,94,2.09,2.22,0.579743983456697,23.1897593382679
9860,146755.368053325,73.3776840266627,71.24,1.32,1.86,194137.214735883,97.0686073679413,94,2.09,2.22,0.592273083531965,23.6909233412786
9861,141955.674745735,70.9778373728674,71.24,1.32,1.86,186616.010561671,93.3080052808357,94,2.09,2.22,0.558254197699208,22.3301679079683
9862,140590.708374246,70.2953541871231,71.24,1.32,1.86,185316.188112697,92.6580940563485,94,2.09,2.22,0.559068496730635,22.3627398692254
9863,140622.33669832,70.3111683491602,71.24,1.32,1.86,186184.741704495,93.0923708522473,94,2.09,2.22,0.569530062577178,22.7812025030871
9864,136802.584154523,68.4012920772616,71.24,1.32,1.86,177477.353304048,88.7386766520238,94,2.09,2.22,0.508434614369055,20.3373845747622
9865,143471.681301991,71.7358406509954,71.24,1.32,1.86,190764.349242976,95.382174621488,94,2.09,2.22,0.591158349262315,23.6463339704926
9866,141191.550340455,70.5957751702275,71.24,1.32,1.86,185038.783299067,92.5193916495335,94,2.09,2.22,0.54809041198265,21.923616479306
9867,139769.004894622,69.8845024473112,71.24,1.32,1.86,184457.851134055,92.2289255670277,94,2.09,2.22,0.558610577992912,22.3444231197165
9868,143825.972029646,71.912986014823,71.24,1.32,1.86,190435.372344367,95.2176861721837,94,2.09,2.22,0.582617503934017,23.3047001573607
9869,143310.230274982,71.655115137491,71.24,1.32,1.86,188314.817891524,94.1574089457618,94,2.09,2.22,0.56255734520677,22.5022938082708
9870,144073.318534464,72.0366592672321,71.24,1.32,1.86,187517.49646437,93.7587482321848,94,2.09,2.22,0.543052224123818,21.7220889649527
9871,142157.634327772,71.078817163886,71.24,1.32,1.86,186513.884965624,93.256942482812,94,2.09,2.22,0.55445313297315,22.178125318926
9872,140562.813515119,70.2814067575593,71.24,1.32,1.86,184442.121520391,92.2210607601955,94,2.09,2.22,0.548491350065905,21.9396540026362
9873,140350.115405322,70.1750577026611,71.24,1.32,1.86,185042.154408511,92.5210772042555,94,2.09,2.22,0.55865048753986,22.3460195015944
9874,142368.69816159,71.184349080795,71.24,1.32,1.86,186941.108580241,93.4705542901207,94,2.09,2.22,0.557155130233143,22.2862052093257
9875,140718.289382674,70.359144691337,71.24,1.32,1.86,185201.684990114,92.6008424950571,94,2.09,2.22,0.556042445093002,22.2416978037201
9876,139292.91241741,69.646456208705,71.24,1.32,1.86,182433.086528694,91.2165432643469,94,2.09,2.22,0.539252176391047,21.5700870556419
9877,142097.667638925,71.0488338194625,71.24,1.32,1.86,187923.086074849,93.9615430374245,94,2.09,2.22,0.57281773044905,22.912709217962
9878,145255.757988524,72.6278789942621,71.24,1.32,1.86,191971.308884393,95.9856544421964,94,2.09,2.22,0.583944386198358,23.3577754479343
9879,140143.91339018,70.0719566950899,71.24,1.32,1.86,184185.315042767,92.0926575213833,94,2.09,2.22,0.550517520657335,22.0207008262934
9880,146393.644119688,73.1968220598442,71.24,1.32,1.86,194141.528803109,97.0707644015547,94,2.09,2.22,0.596848558542763,23.8739423417105
9881,144936.142590164,72.4680712950821,71.24,1.32,1.86,191681.081913482,95.8405409567409,94,2.09,2.22,0.58431174154147,23.3724696616588
9882,145308.614295546,72.654307147773,71.24,1.32,1.86,193626.532973114,96.8132664865568,94,2.09,2.22,0.603973983469595,24.1589593387838
9883,142377.529598112,71.1887647990559,71.24,1.32,1.86,186305.667935335,93.1528339676673,94,2.09,2.22,0.549101729215285,21.9640691686114
9884,140381.942678682,70.1909713393409,71.24,1.32,1.86,184902.566285291,92.4512831426455,94,2.09,2.22,0.556507795082615,22.2603118033046
